State,Campus,Go8,800,810,812,820,822,828,830,832,835,836,837,841,845,850,860,870,872,880,2000,2009,2010,2016,2017,2018,2020,2021,2023,2024,2025,2026,2028,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2047,2048,2049,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2073,2074,2075,2076,2077,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2092,2093,2094,2096,2097,2099,2100,2103,2106,2107,2110,2111,2112,2113,2114,2117,2118,2119,2120,2121,2122,2125,2126,2127,2128,2131,2132,2134,2135,2136,2137,2140,2141,2142,2143,2144,2145,2146,2147,2148,2150,2151,2153,2154,2155,2156,2158,2160,2161,2162,2163,2164,2165,2166,2167,2168,2170,2171,2173,2176,2177,2190,2191,2192,2193,2194,2195,2196,2197,2198,2199,2200,2203,2204,2205,2206,2207,2208,2209,2210,2211,2212,2213,2214,2217,2218,2219,2220,2221,2223,2224,2225,2226,2227,2228,2229,2230,2232,2234,2250,2251,2256,2257,2258,2259,2261,2262,2263,2264,2265,2278,2280,2281,2282,2283,2284,2285,2286,2287,2289,2290,2291,2292,2298,2299,2303,2305,2307,2311,2317,2319,2320,2321,2322,2323,2324,2327,2329,2330,2333,2340,2343,2345,2350,2352,2354,2358,2359,2360,2361,2365,2369,2370,2390,2400,2408,2409,2415,2420,2421,2425,2430,2431,2439,2440,2441,2443,2444,2445,2446,2448,2450,2452,2454,2456,2460,2462,2463,2469,2470,2473,2477,2478,2480,2485,2486,2487,2508,2516,2517,2518,2527,2528,2529,2533,2539,2551,2558,2560,2563,2564,2565,2566,2567,2569,2570,2571,2573,2574,2576,2579,2580,2582,2590,2594,2600,2602,2603,2604,2605,2606,2607,2609,2611,2612,2614,2615,2617,2618,2619,2620,2621,2627,2629,2630,2640,2641,2642,2643,2644,2646,2647,2648,2652,2653,2660,2665,2668,2671,2680,2681,2700,2702,2705,2710,2717,2722,2727,2731,2732,2738,2739,2745,2747,2748,2749,2750,2752,2756,2758,2759,2760,2761,2763,2766,2770,2773,2774,2776,2777,2778,2779,2780,2782,2783,2784,2785,2786,2790,2795,2800,2804,2830,2835,2844,2845,2849,2850,2866,2880,2900,2902,2903,2904,2905,2906,2912,2913,2914,3006,3015,3016,3018,3019,3021,3022,3023,3024,3025,3026,3028,3029,3030,3031,3032,3033,3036,3037,3038,3039,3040,3041,3042,3043,3044,3046,3047,3048,3049,3051,3055,3056,3057,3058,3059,3060,3061,3064,3066,3067,3068,3070,3071,3073,3076,3079,3081,3082,3083,3084,3085,3087,3088,3089,3090,3091,3093,3094,3095,3099,3101,3103,3104,3105,3106,3107,3108,3109,3111,3113,3114,3115,3116,3121,3122,3124,3125,3126,3127,3129,3130,3131,3132,3133,3134,3135,3136,3138,3140,3141,3142,3143,3144,3146,3147,3148,3149,3150,3151,3152,3153,3155,3156,3158,3159,3160,3161,3162,3163,3165,3166,3167,3168,3169,3170,3171,3172,3173,3174,3175,3177,3178,3179,3180,3181,3182,3183,3184,3185,3186,3187,3188,3189,3190,3191,3192,3193,3194,3195,3196,3197,3198,3199,3200,3201,3204,3205,3206,3207,3212,3214,3215,3216,3218,3219,3220,3221,3222,3224,3225,3226,3227,3228,3230,3231,3232,3240,3265,3268,3277,3280,3281,3282,3283,3284,3285,3319,3332,3337,3338,3350,3351,3352,3355,3356,3364,3370,3373,3400,3429,3441,3463,3500,3522,3523,3550,3562,3563,3564,3566,3568,3620,3621,3622,3630,3631,3640,3641,3644,3658,3659,3660,3664,3687,3688,3690,3691,3699,3705,3707,3722,3749,3752,3753,3756,3757,3758,3763,3764,3765,3767,3775,3777,3781,3782,3786,3787,3788,3791,3792,3793,3796,3797,3799,3802,3803,3804,3805,3806,3807,3808,3809,3810,3812,3813,3844,3847,3850,3851,3856,3857,3858,3860,3862,3871,3875,3886,3887,3888,3902,3904,3909,3910,3911,3912,3915,3930,3936,3951,3953,3954,3956,3958,3960,3975,3976,3977,3978,3980,3981,3984,3987,3988,3995,3996,4000,4005,4006,4007,4008,4011,4012,4013,4014,4017,4018,4019,4020,4021,4022,4030,4031,4032,4034,4035,4037,4051,4053,4054,4055,4059,4060,4061,4064,4065,4066,4067,4068,4069,4070,4073,4074,4075,4077,4078,4101,4102,4103,4104,4105,4106,4107,4108,4109,4110,4111,4112,4113,4114,4115,4116,4118,4120,4121,4122,4123,4124,4125,4127,4128,4129,4130,4131,4132,4133,4151,4152,4153,4154,4157,4159,4160,4161,4163,4169,4170,4171,4172,4173,4174,4178,4179,4207,4208,4209,4210,4211,4212,4213,4214,4215,4216,4217,4218,4220,4221,4223,4224,4225,4226,4227,4228,4270,4275,4280,4285,4300,4301,4304,4305,4306,4310,4311,4340,4341,4342,4343,4344,4350,4352,4356,4357,4362,4363,4370,4371,4373,4380,4387,4390,4400,4405,4413,4415,4419,4425,4455,4472,4477,4487,4496,4500,4502,4503,4504,4505,4506,4508,4510,4511,4512,4520,4552,4556,4557,4558,4560,4561,4562,4563,4564,4565,4568,4569,4570,4573,4575,4580,4581,4605,4626,4630,4650,4655,4660,4662,4670,4680,4695,4700,4701,4702,4705,4714,4717,4719,4740,4741,4750,4805,4812,4814,4820,4825,4868,4869,4870,4874,4887,5000,5006,5007,5008,5009,5010,5011,5012,5013,5014,5016,5017,5018,5019,5020,5021,5022,5023,5024,5025,5031,5032,5034,5035,5037,5038,5039,5040,5041,5042,5043,5044,5047,5048,5050,5051,5052,5061,5062,5063,5064,5065,5066,5067,5068,5069,5070,5072,5073,5074,5076,5081,5082,5083,5084,5085,5086,5087,5088,5089,5090,5091,5092,5093,5095,5096,5097,5098,5107,5108,5109,5110,5112,5113,5114,5116,5117,5118,5125,5126,5127,5131,5132,5133,5137,5141,5152,5153,5154,5155,5156,5157,5158,5159,5161,5162,5163,5164,5165,5166,5167,5168,5169,5172,5173,5201,5211,5212,5213,5214,5231,5232,5233,5234,5235,5236,5238,5241,5242,5243,5245,5250,5251,5255,5256,5260,5262,5267,5270,5271,5275,5280,5290,5291,5344,5351,5352,5353,5355,5360,5371,5373,5374,5413,5422,5433,5453,5461,5554,5575,5603,5604,5606,5640,5642,5690,5710,6000,6003,6004,6006,6008,6009,6010,6011,6012,6014,6015,6016,6018,6019,6020,6021,6022,6023,6024,6025,6026,6027,6028,6029,6030,6031,6033,6041,6050,6051,6052,6053,6054,6055,6056,6057,6058,6059,6060,6061,6062,6063,6064,6065,6066,6069,6070,6071,6072,6076,6082,6084,6100,6101,6102,6103,6104,6105,6107,6108,6109,6110,6111,6112,6121,6122,6123,6125,6147,6148,6149,6150,6151,6152,6153,6154,6155,6156,6157,6158,6159,6160,6163,6164,6165,6166,6167,6168,6169,6170,6171,6172,6173,6174,6175,6176,6210,6214,6220,6224,6225,6227,6230,6232,6233,6236,6237,6239,6271,6282,6285,6286,6302,6304,6306,6312,6315,6317,6318,6320,6326,6328,6330,6333,6335,6337,6338,6341,6346,6350,6353,6370,6375,6383,6390,6395,6396,6398,6401,6409,6423,6429,6430,6432,6442,6460,6501,6502,6503,6510,6514,6516,6517,6522,6525,6530,6535,6537,6560,6566,6612,6620,6701,6714,6728,6753,7000,7004,7005,7007,7008,7009,7010,7011,7012,7015,7016,7017,7018,7019,7020,7021,7022,7024,7025,7030,7050,7052,7053,7054,7109,7112,7117,7140,7150,7170,7171,7172,7173,7184,7209,7211,7212,7214,7215,7216,7248,7249,7250,7252,7253,7258,7259,7260,7262,7265,7267,7268,7270,7275,7277,7290,7300,7301,7302,7303,7304,7305,7306,7307,7310,7315,7316,7320,7321,7322,7325,7330,7331,7467
ACT,Australian Catholic University Limited Australian Catholic UniversityCanberra,0,3833791.836,3832136.048,3828099.961,3830500.012,3815307.024,3820889.016,3814515.015,3813079,3808953.601,3803658.28,3792625.446,3780480.819,3749945.126,3519494.507,2851223.292,2345020.006,2492187.962,4050326.562,272238.7225,271278.8987,272554.3647,271453.3731,271466.7946,270849.8008,269670.8409,273893.3636,276995.1506,276778.7902,275297.6635,277972.3779,275426.5314,280175.6676,275531.192,272923.851,272892.5695,275638.0196,274275.512,274060.2118,269870.5108,268522.884,269843.9007,267771.8296,271327.833,268622.1106,269241.485,267076.4633,266352.0713,269331.1523,267543.0129,266168.599,276148.6666,276032.3018,278178.554,279901.5861,277374.2145,277999.1162,275023.0386,277427.6532,279747.0419,278764.4974,277925.2404,277917.5075,276892.0534,277498.0855,280647.0268,276824.6178,278392.5248,282052.0805,283887.3757,288830.6201,290808.4101,302287.7935,289668.3003,286238.3374,285125.2259,282939.9632,280370.9282,277314.7328,278135.8096,283857.4142,284688.6248,285569.3061,288152.5246,292336.2976,290335.7051,288410.3695,297210.2635,300330.3376,304110.6595,271969.8735,270419.3686,268926.1353,271812.3117,267513.9262,264011.3599,265959.8973,270489.2949,274162.58,269000.1093,269751.6872,271320.0574,272631.5392,263035.534,261974.6739,264550.507,264215.4737,263540.8524,262675.4869,261289.252,265968.8581,262423.5461,258694.7875,257604.5558,256485.6859,258511.0491,258309.0957,260970.7867,263195.216,262945.1625,259603.5076,262496.7175,265547.9254,270316.8716,272662.4349,276139.5086,275702.7163,256701.4515,254530.6759,254084.1439,250800.8246,251768.834,251282.8144,248273.2224,239611.6942,244132.2591,242939.4366,243121.7378,245918.7811,249209.9544,246155.2665,258456.8697,260265.4482,259457.6434,262487.645,260962.3528,258065.5078,256429.2262,252935.5551,252331.7312,255573.0304,255303.5901,264349.6141,266072.6843,264461.342,262607.6318,262027.2795,259557.3698,257536.5984,256800.735,254543.3789,252896.4966,251859.1056,249222.1631,264672.7196,262760.3628,266353.4302,260737.3056,262813.3582,259780.2007,265102.721,264536.3384,262838.8618,262597.1702,264142.0466,266149.5234,268660.1245,260577.5615,259212.4104,327998.8071,333139.6759,322208.5431,320920.7155,335473.6732,352623.8722,344024.8668,358015.7734,354131.8059,368557.363,369121.3185,389738.7879,387596.7981,378944.3931,393431.1849,382615.7901,390134.8873,393624.2553,391450.9279,398330.7404,398356.095,394008.4918,401642.0005,402676.8649,403298.911,401135.9132,402614.099,401141.9637,402229.6388,455591.0393,450500.0594,442060.1703,413660.3802,416450.8355,408228.559,409646.826,431212.3426,398521.6229,445297.2496,436679.0149,476472.9513,596066.9455,546985.5801,620420.0324,705234.1839,611623.5861,656190.5672,685303.32,720450.5076,767256.499,828151.8789,745159.4669,753065.539,801497.7754,630305.6609,730537.4796,817016.8336,834889.0324,479628.6011,460574.4407,434084.3172,463277.8041,558345.2999,703073.5723,603559.7222,674231.1573,711091.8696,610039.6296,633800.9536,621332.9416,626567.7453,733979.0551,780659.3343,771117.6886,760864.2306,802155.2952,859240.4423,859208.0378,886394.182,946227.9229,960544.1177,944067.668,969421.4292,975869.4658,975442.6016,1055384.302,1054041.525,1046523.926,239838.2158,228472.1604,226761.9489,223804.7439,202342.1918,209740.2332,207643.8224,210966.4438,176777.3261,261343.5032,229584.3226,226386.2154,221474.3431,237507.1123,234685.3929,230814.7404,226541.4676,214057.9775,225089.1397,202577.433,199370.5425,191762.175,163672.8975,126783.8921,85229.84534,54496.85242,163228.9337,156618.7951,9782.607465,1431.663941,11276.41799,11156.29286,13323.54082,15424.13409,17943.79851,12520.15944,17836.98388,4287.536293,11610.56592,14606.45501,7692.153478,24528.09107,21515.00282,18937.2237,35758.77974,180651.8796,120378.1213,117612.2962,299924.2312,298522.0072,283948.7502,326708.8554,246539.5344,356655.6682,393752.1909,774500.9325,243834.2164,184734.1861,270660.6891,274178.1872,243645.4977,269305.9602,356791.9715,342190.4432,299877.4556,253262.9748,327786.2912,469838.7138,767664.2199,138022.8584,124620.7214,513491.9852,548494.2057,747549.9942,751597.3085,256263.9448,264158.8292,261267.3133,267612.9148,261729.9438,240523.8167,286025.383,297011.4692,259491.8482,263109.7149,264882.7595,268726.144,261637.4932,265286.8341,266081.54,268550.4732,277908.9692,276995.8322,278249.6317,275070.6894,260362.2013,265382.7518,272511.9634,270639.314,264105.7804,266710.2945,263751.3098,245264.3554,261347.3981,219485.5119,392874.0437,604077.2717,435444.5959,265676.5244,338916.4898,360116.8039,281743.3488,904409.0169,23349.64433,20857.80112,21321.19096,22750.43561,25828.02018,30111.02621,9436.927032,9093.257067,9332.809611,605277.7563,611482.9312,613267.2977,617254.6791,607161.3164,605858.8255,607751.309,612117.6432,631984.0639,612475.2026,616057.582,618833.1002,624137.9262,624506.1853,603178.027,603153.1769,600812.0678,602359.2153,606974.1562,605426.6103,601115.6365,600173.9532,597833.5821,598907.8915,594605.4162,596323.6666,594107.5634,590758.5593,587630.1062,592204.708,602654.6947,598991.2442,598540.841,599263.441,595760.3147,588190.3474,592342.564,589475.3201,581321.6292,601661.0923,602056.4129,600109.78,598352.3768,596575.7971,591456.9937,583802.5581,595832.636,594105.6002,586124.4711,589272.4485,592517.85,589596.1407,587811.871,585895.7255,582068.3779,582705.594,578377.0486,589908.1621,588461.9828,586471.0005,573914.5149,600322.8932,600911.9485,599264.8925,596364.5799,593788.8799,594922.7863,595584.8521,594635.7585,594886.6689,587063.0264,590005.3296,581112.9629,580062.257,604270.1522,602657.8026,603646.9275,603474.4433,602056.6255,601298.3153,598125.4533,597886.5704,596237.9349,593461.0431,596773.1159,589046.3672,590897.7867,585834.27,581672.8394,577674.2563,606001.7258,606074.0544,607066.2104,606489.5063,605489.3625,606247.4918,607552.9965,604729.4738,602790.2051,601201.0094,596518.3012,591293.9391,592311.4419,596625.9186,598426.4639,600930.7698,599538.386,608626.1854,610527.8881,609473.0214,612900.3108,609823.0921,612561.6969,609221.9801,611553.4814,608477.2597,609615.3923,613370.0663,613705.398,610062.0903,609062.9095,609963.7401,601213.1518,599501.6326,597400.3234,607905.4244,608459.0972,609525.6958,610363.6915,611117.2463,613751.1282,613190.7608,615782.1071,614755.753,615894.5432,617771.643,617872.704,619228.9843,619177.9055,619988.1243,621722.7641,622732.4204,626736.3282,632029.5589,626661.8903,624710.2162,611981.7171,606525.4866,608058.6804,607833.5911,656391.1948,662125.4009,667008.6926,675050.6598,669090.6862,673697.6115,670090.0486,669165.1488,690367.5766,680812.313,695477.394,692159.7853,690003.8741,690231.2195,706139.0835,718710.3431,733591.0018,695339.0806,796014.5696,809101.8632,822839.1443,831060.8237,825952.7469,833684.9905,837293.8,851395.5403,871046.0526,891347.7556,680218.6592,614640.9802,618087.6877,661213.5591,686737.2318,663192.34,660870.1181,665789.3839,641146.2376,654586.2644,697220.3744,777006.0247,595711.6982,586723.6037,609809.1537,756967.9397,548161.4662,546843.1854,574156.6256,539308.2926,538848.8354,514641.1766,555110.3738,577755.1212,492153.8289,502792.5686,503926.3847,462487.4169,465846.1151,441048.4115,448364.3919,430601.3236,535785.8733,520661.4909,509308.8906,490579.4882,356060.323,329136.2183,310615.0812,320064.9552,361573.879,233834.842,223244.1658,462490.3038,336096.0293,581914.3905,566478.0829,560644.688,563459.3609,551054.4338,553623.275,547305.4447,584371.4999,589374.7906,563466.4201,564874.0694,601658.2444,601697.8158,594580.12,592888.3278,591869.6795,595717.0391,596597.0303,593106.1591,580227.9955,584064.9544,575318.4425,608934.8612,610352.7216,608539.4413,614115.7645,615338.1905,617801.8416,612243.1524,620505.8232,619314.6678,617525.3026,616888.3578,534644.635,518570.2348,486488.4387,506229.525,516283.5789,509331.8367,498668.3923,480471.7828,465302.3484,580809.3477,419830.5485,353512.1269,382096.3069,342831.3205,404100.2053,407598.0251,398857.7653,629790.3947,635676.5317,638472.2618,646855.538,636581.5883,656975.6294,621755.1013,602837.3618,612418.9382,617451.7889,614383.3492,604154.3203,617272.4263,614099.5204,622731.4765,628482.7157,635998.2826,627444.2786,686108.2013,621599.3896,612953.6043,642207.9148,631186.786,1157158.005,1156571.967,1158022.491,1160282.71,1162144.784,1162214.498,1165156.651,1165106.765,1167257.274,1174268.502,1170737.225,1183346.646,1187448.615,1184912.876,1187705.321,1161519.729,1163400.822,1166263.757,1169299.202,1171078.054,1175435.115,1162017.905,1165909.294,1169153.772,1170504.181,1159266.477,1161732.346,1165936.122,1159181.266,1161077.184,1159028.298,1156704.671,1158877.668,1163130.868,1169085.528,1158503.898,1160898.113,1156082.679,1152861.104,1152424.485,1155923.106,1153674.012,1152295.589,1153951.345,1152376.464,1151209.94,1148929.64,1147836.86,1144727.748,1148359.744,1148770.89,1140288.739,1142514.041,1136843.598,1145619.753,1144072.386,1142349.769,1151395.394,1149301.699,1145890.647,1139014.735,1149197.362,1141371.291,1134551.603,1130197.995,1127672.103,1132131.222,1133242.652,1135536.484,1134572.67,1152117.019,1150994.744,1151762.188,1154656.569,1147789.293,1153541.772,1152183.789,1148750.461,1150868.541,1154760.456,1155280.597,1157702.892,1155151.257,1153520.268,1155888.031,1158274.154,1157567.915,1123935.015,1113919.856,1103423.274,1099701.053,1088797.317,1100028.021,1079189.81,1089395.009,1085671.777,1091188.725,1081647.961,1075840.456,1071235.514,1066407.49,1065643.795,1061881.491,1057439.859,1077579.736,1074321.057,1073405.319,1122946.739,1109318.248,1140891.505,1137054.205,1156952.124,1163864.724,1168838.666,1173571.745,1185343.109,1171543.687,1203140.883,1198010.758,1214448.726,1212630.061,1225026.061,1243113.054,1260337.407,1265263.088,1300067.361,1343262.705,1250358.458,1287716.345,1252981.086,1250206.981,1235217.521,1303333.741,1353080.857,1445382.018,1278202.397,1344414.631,1421888.33,1466545.001,1542925.714,1512502.26,1609774.715,2094349.332,1889749.681,1624130.731,1558254.36,1178069.391,1182484.174,1183491.687,1192659.168,1194159.175,1200060.123,1190724.159,1202740.841,1215853.536,1212577.71,1183359.157,1251164.611,1246931.496,1250651.528,1253078.356,1257585.063,1265538.832,1276196.393,1281537.507,1258039.852,1288994.635,1290524.898,1296690.486,1322528.666,1268209.739,1248996.1,1358091.549,1370568.102,1370601.985,1494688.639,1573244.375,1405271.016,1440756.612,1464853.134,1429671.631,1505255.541,1654919.502,1696599.143,1763420.03,1769133.947,1789683.066,1969589.03,1763691.037,1880756.19,1649155.374,2100127.406,2123100.32,2111008.619,2282854.362,2476941.517,2479305.644,2417823.463,2944452.085,2813158.727,2809482.506,2820404.338,3563212.875,2785974.428,1097534.923,1100187.695,1102710.253,1103892.477,1104428.457,1106553.145,1106233.679,1107627.747,1108885.194,1108710.561,1114042.841,1116037.647,1118535.088,1112724.857,1112572.587,1110891.931,1108953.125,1107269.1,1106463.485,1105340.578,1101318.712,1103739.799,1097316.114,1098958.707,1100631.393,1100155.103,1098484.869,1102309.163,1096856.378,1097830.958,1100663.053,1103237.009,1101235.672,1102871.269,1097640.742,1094587.15,1093003.078,1095743.608,1094821.045,1094672.747,1092529.668,1093926.965,1092520.043,1096100.623,1094745.763,1097786.815,1097877.925,1094101.053,1095807.534,1097745.309,1098451.338,1100154.498,1102666.77,1101731.845,1104207.871,1101363.072,1099268.881,1100038.696,1096593.507,1093658.041,1093607.905,1091786.109,1096792.861,1097302.244,1103124.04,1099420.89,1093467.024,1099221.3,1105238.82,1105457.828,1100535.218,1108458.022,1103691.721,1101891.408,1101187.854,1099760.4,1109003.705,1097165.482,1097257.738,1093818.958,1097048.061,1089545.939,1085371.261,1084729.867,1087177.331,1085419.253,1082694.305,1076624.993,1079999.231,1077462.628,1087615.449,1089318.146,1106766.824,1098382.416,1104303.623,1103091.262,1109992.358,1107396.371,1109369.7,1108947.41,1109189.12,1109544.206,1105015.252,1094283.391,1104358.407,1076437.474,1102083.579,1092356.518,1087346.483,1085416.064,1079963.96,1081299.544,1072228.708,1065125.581,1061526.338,1053350.794,1026388.824,1075959.488,1073452.669,1074259.012,1072730.319,1065925.05,1064671.551,1058424.697,1058953.877,1001745.269,908242.8225,944352.662,915835.4138,923194.709,1010273.038,993288.3503,957091.1196,963140.9156,916512.8642,1083965.783,1073784.661,1059846.003,1070415.454,1076280.484,1094719.516,1079497.991,1061806.85,1096858.541,1152479.924,1258473.772,1115311.29,1132114.946,1200770.357,1274136.462,1480662.824,1514466.043,1599336.976,1470625.491,1485850.705,1738134.714,1377412.476,3515454.095,3514921.607,3515489.946,3516182.193,3520027.337,3523019.67,3525789.583,3527289.772,3529194.996,3520514.669,3524667.766,3518413.675,3522905.511,3524542.628,3526530.022,3519859.531,3522298.976,3526029.376,3523730.573,3531115.489,3526441.798,3532975.257,3537034.546,3525199.599,3543873.125,3536128.092,3552307.6,3580165.84,3514350.995,3511675.388,3512430.803,3509752.641,3506397.37,3505489.6,3498189.183,3503451.21,3507466.514,3513925.29,3516925.701,3518537.65,3510780.652,3509393.371,3520003.146,3526688.858,3514800.428,3515064.899,3493410.878,3489683.087,3486872.482,3507526.529,3480759.981,3530638.285,3514020.18,3515479.869,3516653.224,3512040.319,3509060.236,3512798.105,3513480.576,3511193.64,3507848.505,3508820.208,3501888.888,3508116.742,3516871.563,3510788.576,3502818.755,3508319.051,3515428.805,3518674.044,3521570.282,3524959.559,3516600.511,3518991.504,3522057.49,3524997.697,3516778.001,3526080.642,3526978.261,3528962.865,3530609.94,3531040.845,3528886.695,3523101.284,3529417.853,3529103.752,3521783.967,3526543.479,3527807.093,3521103.388,3522127.952,3529746.826,3530987.505,3533487.874,3534313.247,3530456.406,3540952.686,3523404.602,3519565.642,3512350.321,3477638.452,3513243.801,3531688.67,3526359.453,3523673.464,3522301.403,3537791.03,3519622.178,3550915.252,3602802.319,3609589.742,3613858.972,3422438.621,3404072.995,3396329.078,3371389.726,3353576.423,3359244.246,3368522.994,3377859.674,3421089.573,3357608.763,3417677.772,3472023.772,3330997.082,3238355.44,3285524.399,3301532.444,3110316.727,3319658.8,3242047.734,3342858.521,3305228.969,3359250.753,3452085.249,3403692.764,3452437.398,3529463.71,3445572.469,3364592.901,3254110.895,2986225.268,2958394.273,2954577.369,2966433.016,3449009.704,3530163.468,3524138.697,3552551.526,3538560.085,3667285.051,3641246.147,3599722.125,3672153.656,3721370.172,3773098.918,3809566.851,4060960.458,3472010.986,3475521.953,3489999.109,3577320.015,4141766.084,4244491.981,3713589.434,3840021.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
